,full_id,osm_id,Y,X,status,power,fast_charging,cost,brand,level,geometry
1097,n9366120214,9366120214,6834055.85160834,2343137.40087711,unavailable,480,False,0.24,Begum Energy,Level 3,POINT (6834055.85160834 2343137.40087711)
1098,n9366122578,9366122578,6843848.32146731,2348446.75059465,available,120,False,0.66,Tosuns Energy,Level 1,POINT (6843848.32146731 2348446.75059465)
1099,n9366133343,9366133343,6835600.84378432,2335877.57783359,available,120,True,0.57,S4M3T Energy,Level 1,POINT (6835600.84378432 2335877.57783359)
1100,n9366137466,9366137466,6866386.22924373,2353415.05078824,available,120,True,0.55,Eticanium Energy,Level 1,POINT (6866386.22924373 2353415.05078824)
1101,n9366140295,9366140295,6855409.36419788,2346561.62180976,available,120,True,0.38,Eticanium Energy,Level 1,POINT (6855409.36419788 2346561.62180976)
1102,n9366142690,9366142690,6932660.91875915,1694161.76803857,available,120,False,0.4,Tosuns Energy,Level 1,POINT (6932660.91875915 1694161.76803857)
1103,n9366148236,9366148236,7293179.17469227,2041363.21892528,available,120,True,0.65,S4M3T Energy,Level 1,POINT (7293179.17469227 2041363.21892528)
1104,n9366148948,9366148948,6841537.0533025,2335966.32173165,available,120,True,0.38,Begum Energy,Level 1,POINT (6841537.0533025 2335966.32173165)
1105,n9366179418,9366179418,7164725.89077418,1625940.53092574,unavailable,233,True,0.21,Eticanium Energy,Level 2,POINT (7164725.89077418 1625940.53092574)
1106,n9366244399,9366244399,7119612.89747063,2267894.15254894,available,229,False,0.46,Eticanium Energy,Level 2,POINT (7119612.89747063 2267894.15254894)
1107,n9366284572,9366284572,6815810.68370758,2339990.46566408,unavailable,120,True,0.46,Begum Energy,Level 1,POINT (6815810.68370758 2339990.46566408)
1108,n9366295692,9366295692,6711238.75592221,2213909.33134273,available,120,False,0.45,Tosuns Energy,Level 1,POINT (6711238.75592221 2213909.33134273)
1109,n9366300319,9366300319,6756167.11564579,2010524.35812692,unavailable,120,True,0.49,Begum Energy,Level 1,POINT (6756167.11564579 2010524.35812692)
1110,n9366306715,9366306715,6739380.69372881,2155028.34497295,unavailable,120,False,0.52,Eticanium Energy,Level 1,POINT (6739380.69372881 2155028.34497295)
1111,n9366716598,9366716598,6604975.31206161,2292202.22164898,unavailable,120,True,0.69,S4M3T Energy,Level 1,POINT (6604975.31206161 2292202.22164898)
1112,n9366779224,9366779224,6961536.33542993,2295203.65115559,available,120,True,0.49,Tosuns Energy,Level 1,POINT (6961536.33542993 2295203.65115559)
1113,n9366783483,9366783483,7129491.50295753,2283007.19831361,unavailable,120,False,0.41,Tosuns Energy,Level 1,POINT (7129491.50295753 2283007.19831361)
1114,n9366786555,9366786555,7002208.11092014,2005074.34510081,unavailable,480,False,0.62,S4M3T Energy,Level 3,POINT (7002208.11092014 2005074.34510081)
1115,n9366799821,9366799821,7193858.09885443,2291246.22099399,available,120,False,0.36,Begum Energy,Level 1,POINT (7193858.09885443 2291246.22099399)
1116,n9366813937,9366813937,6736465.55415327,2331001.61715761,available,120,False,0.35,Eticanium Energy,Level 1,POINT (6736465.55415327 2331001.61715761)
1117,n9366816325,9366816325,6758977.74151188,2162366.02486834,available,480,True,0.57,Tosuns Energy,Level 3,POINT (6758977.74151188 2162366.02486834)
1118,n9366825592,9366825592,6855300.16856978,2347945.26742058,available,120,False,0.25,Tosuns Energy,Level 1,POINT (6855300.16856978 2347945.26742058)
1119,n9366832028,9366832028,6629994.43431693,1888917.15414054,available,120,True,0.46,Tosuns Energy,Level 1,POINT (6629994.43431693 1888917.15414054)
1120,n9366837483,9366837483,7010051.72988399,2569371.24504374,available,228,False,0.52,Eticanium Energy,Level 2,POINT (7010051.72988399 2569371.24504374)
1121,n9366839364,9366839364,6603411.64056017,2292582.43336978,available,229,False,0.52,Tosuns Energy,Level 2,POINT (6603411.64056017 2292582.43336978)
1122,n9366848891,9366848891,6854761.07552134,2330503.46243631,available,480,False,0.41,Eticanium Energy,Level 3,POINT (6854761.07552134 2330503.46243631)
1123,n9366849926,9366849926,6836574.43097039,2330269.71376954,available,120,True,0.47,Eticanium Energy,Level 1,POINT (6836574.43097039 2330269.71376954)
1124,n9366858051,9366858051,6502391.01615624,2089337.70044848,unavailable,480,False,0.5,Eticanium Energy,Level 3,POINT (6502391.01615624 2089337.70044848)
1125,n9366860633,9366860633,7234326.2345387,2085594.12616064,unavailable,120,False,0.62,Tosuns Energy,Level 1,POINT (7234326.2345387 2085594.12616064)
1126,n9366860713,9366860713,7205012.24547409,1797649.62095996,unavailable,480,True,0.36,Tosuns Energy,Level 3,POINT (7205012.24547409 1797649.62095996)
1127,n9366861952,9366861952,6663149.25850844,2515690.14793621,available,120,True,0.48,Eticanium Energy,Level 1,POINT (6663149.25850844 2515690.14793621)
1128,n9366866036,9366866036,6753033.19426184,2009092.41098905,available,120,True,0.44,Begum Energy,Level 1,POINT (6753033.19426184 2009092.41098905)
1129,n9366878340,9366878340,6418293.72417903,2115430.73305559,available,480,True,0.7,Eticanium Energy,Level 3,POINT (6418293.72417903 2115430.73305559)
1130,n9366888840,9366888840,6753103.55487761,2008839.83819639,unavailable,120,True,0.3,Eticanium Energy,Level 1,POINT (6753103.55487761 2008839.83819639)
1131,n9366895638,9366895638,6448101.38347335,2218582.55696207,available,213,False,0.52,Tosuns Energy,Level 2,POINT (6448101.38347335 2218582.55696207)
1132,n9366900884,9366900884,6792756.87111329,1729397.50382038,available,480,False,0.31,S4M3T Energy,Level 3,POINT (6792756.87111329 1729397.50382038)
1133,n9366901732,9366901732,6461659.03346243,2214538.16401427,unavailable,234,True,0.46,Begum Energy,Level 2,POINT (6461659.03346243 2214538.16401427)
1134,n9366910318,9366910318,6499824.4181413,2135156.13494204,unavailable,480,True,0.43,Tosuns Energy,Level 3,POINT (6499824.4181413 2135156.13494204)
1135,n9366910908,9366910908,7057186.51128633,1614516.22346774,unavailable,233,False,0.56,Eticanium Energy,Level 2,POINT (7057186.51128633 1614516.22346774)
1136,n9366911284,9366911284,6583701.98913165,2128773.01968021,unavailable,120,True,0.58,Begum Energy,Level 1,POINT (6583701.98913165 2128773.01968021)
1137,n9366920321,9366920321,6567667.5012854,1990403.83883984,unavailable,120,False,0.48,S4M3T Energy,Level 1,POINT (6567667.5012854 1990403.83883984)
1138,n9366931718,9366931718,6451653.43583033,2453225.09697696,unavailable,480,True,0.69,S4M3T Energy,Level 3,POINT (6451653.43583033 2453225.09697696)
1139,n9366935287,9366935287,6680783.57480709,1853216.88212365,available,120,True,0.65,Tosuns Energy,Level 1,POINT (6680783.57480709 1853216.88212365)
1140,n9366936891,9366936891,6879477.71397951,1882942.33650704,available,120,True,0.58,Tosuns Energy,Level 1,POINT (6879477.71397951 1882942.33650704)
1141,n9373028227,9373028227,7010858.05940699,2019111.54364671,unavailable,480,False,0.24,Eticanium Energy,Level 3,POINT (7010858.05940699 2019111.54364671)
1142,n9373055759,9373055759,6830971.50933067,2330358.10144523,unavailable,223,True,0.53,Eticanium Energy,Level 2,POINT (6830971.50933067 2330358.10144523)
1143,n9373092679,9373092679,6445506.16748568,2335872.0452549,available,120,True,0.2,Tosuns Energy,Level 1,POINT (6445506.16748568 2335872.0452549)
1144,n9373168804,9373168804,7054508.43541796,1631811.776905,unavailable,120,True,0.33,Tosuns Energy,Level 1,POINT (7054508.43541796 1631811.776905)
1145,n9373169987,9373169987,6642995.89143327,1891228.97053364,unavailable,120,True,0.44,Eticanium Energy,Level 1,POINT (6642995.89143327 1891228.97053364)
1146,n9373171626,9373171626,6901828.3782242,2190633.37203352,unavailable,208,False,0.45,Eticanium Energy,Level 2,POINT (6901828.3782242 2190633.37203352)
1147,n9373172402,9373172402,6879223.02818511,1884256.91950577,unavailable,120,False,0.44,Begum Energy,Level 1,POINT (6879223.02818511 1884256.91950577)
1148,n9373200544,9373200544,6839800.17082286,2166462.68231707,unavailable,480,False,0.35,Eticanium Energy,Level 3,POINT (6839800.17082286 2166462.68231707)
1149,n9373209091,9373209091,7270517.45007431,2062061.0410916,unavailable,223,True,0.44,S4M3T Energy,Level 2,POINT (7270517.45007431 2062061.0410916)
1150,n9373234138,9373234138,7149207.46320568,2073972.31566208,available,120,False,0.69,S4M3T Energy,Level 1,POINT (7149207.46320568 2073972.31566208)
1151,n9373239846,9373239846,6672338.36861804,2473119.72675332,unavailable,120,True,0.45,S4M3T Energy,Level 1,POINT (6672338.36861804 2473119.72675332)
1152,n9373248851,9373248851,7148747.72853184,2073964.01122806,available,120,False,0.49,S4M3T Energy,Level 1,POINT (7148747.72853184 2073964.01122806)
1153,n9373286512,9373286512,6816716.80695559,2315395.43718067,available,237,False,0.32,Tosuns Energy,Level 2,POINT (6816716.80695559 2315395.43718067)
1154,n9374076113,9374076113,6632211.62069631,1892349.56818771,available,232,True,0.28,Eticanium Energy,Level 2,POINT (6632211.62069631 1892349.56818771)
1155,n9374076114,9374076114,6632207.29887198,1892352.46249447,unavailable,212,False,0.4,Begum Energy,Level 2,POINT (6632207.29887198 1892352.46249447)
1156,n9374179715,9374179715,6821706.05416392,2349157.79271014,available,236,False,0.63,Begum Energy,Level 2,POINT (6821706.05416392 2349157.79271014)
1157,n9374200116,9374200116,7057354.0236933,1614205.61982453,available,225,False,0.24,Begum Energy,Level 2,POINT (7057354.0236933 1614205.61982453)
1158,n9374379023,9374379023,6928978.24798492,1696440.76744579,available,120,True,0.22,S4M3T Energy,Level 1,POINT (6928978.24798492 1696440.76744579)
1159,n9374388507,9374388507,6882473.34212558,1826513.18418589,available,120,False,0.27,Eticanium Energy,Level 1,POINT (6882473.34212558 1826513.18418589)
1160,n9374396967,9374396967,6603687.02625215,2292127.99381252,available,480,False,0.3,Tosuns Energy,Level 3,POINT (6603687.02625215 2292127.99381252)
1161,n9374398045,9374398045,6668172.60225809,2330493.85556425,available,120,False,0.28,Begum Energy,Level 1,POINT (6668172.60225809 2330493.85556425)
1162,n9374413298,9374413298,7204073.84874591,1802842.85331666,available,480,False,0.68,S4M3T Energy,Level 3,POINT (7204073.84874591 1802842.85331666)
1163,n9374437359,9374437359,6844323.01726347,1875727.36408636,unavailable,480,True,0.58,S4M3T Energy,Level 3,POINT (6844323.01726347 1875727.36408636)
1164,n9374447334,9374447334,6498599.895406,2386163.98706938,unavailable,120,True,0.23,Tosuns Energy,Level 1,POINT (6498599.895406 2386163.98706938)
1165,n9374464074,9374464074,6423514.68688139,2160592.97254678,available,480,False,0.58,Tosuns Energy,Level 3,POINT (6423514.68688139 2160592.97254678)
1166,n9374470483,9374470483,6869336.994546,1890908.03644169,unavailable,120,True,0.28,S4M3T Energy,Level 1,POINT (6869336.994546 1890908.03644169)
1167,n9374481316,9374481316,6814671.80543571,1738706.95246034,unavailable,480,True,0.34,Begum Energy,Level 3,POINT (6814671.80543571 1738706.95246034)
1168,n9374486392,9374486392,6451151.50402699,2449152.37321875,unavailable,120,True,0.58,Eticanium Energy,Level 1,POINT (6451151.50402699 2449152.37321875)
1169,n9374491285,9374491285,6382778.35334529,2143564.26306089,unavailable,120,False,0.59,Tosuns Energy,Level 1,POINT (6382778.35334529 2143564.26306089)
1170,n9374491312,9374491312,7006429.26496275,2001515.39418846,available,480,False,0.57,Begum Energy,Level 3,POINT (7006429.26496275 2001515.39418846)
1171,n9374495375,9374495375,6861409.29580327,1624127.52603893,available,120,True,0.66,Begum Energy,Level 1,POINT (6861409.29580327 1624127.52603893)
1172,n9374499042,9374499042,7067886.65223242,2196106.84007634,unavailable,120,True,0.3,Begum Energy,Level 1,POINT (7067886.65223242 2196106.84007634)
1173,n9374499552,9374499552,6872882.73076855,2215845.76728092,unavailable,480,False,0.23,Eticanium Energy,Level 3,POINT (6872882.73076855 2215845.76728092)
1174,n9374513686,9374513686,6781597.53111316,1733190.60414967,unavailable,120,True,0.24,Tosuns Energy,Level 1,POINT (6781597.53111316 1733190.60414967)
1175,n9374514120,9374514120,6446157.88733078,2160901.5835711,available,120,False,0.38,Tosuns Energy,Level 1,POINT (6446157.88733078 2160901.5835711)
1176,n9374521834,9374521834,6633191.47604122,2320053.72372436,unavailable,480,True,0.43,Tosuns Energy,Level 3,POINT (6633191.47604122 2320053.72372436)
1177,n9374531094,9374531094,6623830.00472905,2398918.72942159,unavailable,480,True,0.68,Begum Energy,Level 3,POINT (6623830.00472905 2398918.72942159)
1178,n9374544463,9374544463,6722371.4089324,1735719.27091084,available,120,False,0.48,Begum Energy,Level 1,POINT (6722371.4089324 1735719.27091084)
1179,n9374550622,9374550622,6632962.46597362,2345670.88777223,unavailable,480,True,0.66,S4M3T Energy,Level 3,POINT (6632962.46597362 2345670.88777223)
1180,n9374558705,9374558705,6735271.88028451,1684009.19670729,unavailable,480,True,0.7,Begum Energy,Level 3,POINT (6735271.88028451 1684009.19670729)
1181,n9374589044,9374589044,6498285.36702735,2128315.67468424,available,120,False,0.43,Begum Energy,Level 1,POINT (6498285.36702735 2128315.67468424)
1182,n9374620810,9374620810,6631128.29563163,1889957.03403184,unavailable,480,True,0.28,Eticanium Energy,Level 3,POINT (6631128.29563163 1889957.03403184)
1183,n9374622363,9374622363,7054567.11552473,1630908.30791773,unavailable,480,False,0.5,Eticanium Energy,Level 3,POINT (7054567.11552473 1630908.30791773)
1184,n9374644509,9374644509,6858206.64561242,2346221.46284174,available,120,False,0.3,Begum Energy,Level 1,POINT (6858206.64561242 2346221.46284174)
1185,n9374655631,9374655631,6496885.31331521,2107429.2995644,unavailable,120,False,0.29,Eticanium Energy,Level 1,POINT (6496885.31331521 2107429.2995644)
1186,n9374661008,9374661008,6881727.709548,1881946.37215486,unavailable,120,True,0.61,S4M3T Energy,Level 1,POINT (6881727.709548 1881946.37215486)
1187,n9374661009,9374661009,6442904.95680031,2216443.01861293,unavailable,120,False,0.51,Begum Energy,Level 1,POINT (6442904.95680031 2216443.01861293)
1188,n9374664702,9374664702,7255610.3837429,1888368.07075221,available,120,True,0.67,Begum Energy,Level 1,POINT (7255610.3837429 1888368.07075221)
1189,n9374667204,9374667204,7246293.70171877,2079218.89231876,unavailable,228,True,0.38,Begum Energy,Level 2,POINT (7246293.70171877 2079218.89231876)
1190,n9374681945,9374681945,6461388.39075706,2067242.37339473,available,120,False,0.49,S4M3T Energy,Level 1,POINT (6461388.39075706 2067242.37339473)
1191,n9374685022,9374685022,6833429.41148767,2333171.54572774,available,120,False,0.56,Begum Energy,Level 1,POINT (6833429.41148767 2333171.54572774)
1192,n9374685359,9374685359,7014275.53606613,1866883.95449461,available,208,False,0.46,Eticanium Energy,Level 2,POINT (7014275.53606613 1866883.95449461)
1193,n9374686446,9374686446,6461452.49822403,2067262.19939604,unavailable,222,True,0.22,Eticanium Energy,Level 2,POINT (6461452.49822403 2067262.19939604)
1194,n9374689953,9374689953,6868356.23392276,1890262.82867305,available,120,False,0.37,S4M3T Energy,Level 1,POINT (6868356.23392276 1890262.82867305)
1195,n9374715847,9374715847,6512304.00881594,2094121.61103752,available,480,False,0.36,S4M3T Energy,Level 3,POINT (6512304.00881594 2094121.61103752)
1196,n9374717137,9374717137,7143359.42032313,2560288.63213018,available,217,False,0.51,Eticanium Energy,Level 2,POINT (7143359.42032313 2560288.63213018)
1197,n9374727486,9374727486,6749422.39523932,2163638.54023149,available,480,False,0.32,Tosuns Energy,Level 3,POINT (6749422.39523932 2163638.54023149)
1198,n9374728460,9374728460,7246890.5932831,2079532.21215754,available,120,True,0.33,Begum Energy,Level 1,POINT (7246890.5932831 2079532.21215754)
1199,n9374730018,9374730018,7246862.46117608,2079623.00433423,unavailable,120,True,0.27,S4M3T Energy,Level 1,POINT (7246862.46117608 2079623.00433423)
1200,n9376404490,9376404490,6566826.51075781,1998372.64458828,unavailable,224,False,0.49,Tosuns Energy,Level 2,POINT (6566826.51075781 1998372.64458828)
1201,n9376455430,9376455430,6566758.27860522,1998251.71822543,unavailable,120,False,0.59,Tosuns Energy,Level 1,POINT (6566758.27860522 1998251.71822543)
1202,n9376456794,9376456794,6566820.55382063,1998336.16519115,available,120,True,0.55,Begum Energy,Level 1,POINT (6566820.55382063 1998336.16519115)
1203,n9376477871,9376477871,6342644.94129312,2253746.91468639,available,480,True,0.27,Begum Energy,Level 3,POINT (6342644.94129312 2253746.91468639)
1204,n9376479067,9376479067,7173177.59302281,1776897.33016679,available,229,False,0.39,Tosuns Energy,Level 2,POINT (7173177.59302281 1776897.33016679)
1205,n9376504877,9376504877,6860571.26435338,2351784.86590117,unavailable,222,True,0.68,Eticanium Energy,Level 2,POINT (6860571.26435338 2351784.86590117)
1206,n9376513092,9376513092,6761785.18359087,1667270.04034891,unavailable,236,False,0.55,Tosuns Energy,Level 2,POINT (6761785.18359087 1667270.04034891)
1207,n9376526833,9376526833,6857657.4515938,2349210.23532226,available,225,True,0.44,Eticanium Energy,Level 2,POINT (6857657.4515938 2349210.23532226)
1208,n9376549862,9376549862,6710540.48685406,1692000.64484016,available,480,False,0.4,Tosuns Energy,Level 3,POINT (6710540.48685406 1692000.64484016)
